fram	aa	fram
mikilvæga	lkfosf	mikilvægur
ferðamannastaði	nkfo	ferðamannastaður
.	.	.
Flokkarnir	nkfng	flokkur
eru	sfg3fn	vera
skilgreindir	sþgkfn	skilgreina
þannig	aa	þannig
:	:	:
Þjónustuflokkur	nken	þjónustuflokkur
1	ta	1
:	:	:
Hringvegurinn	nkeng	hringvegur
frá	aþ	frá
Vík	nveþ-s	Vík
í	ao	í
vestur	nheo	vestur
til	ae	til
Norðausturvegar	nkee-s	Norðausturvegur
(	(	(
vestan	aa	vestan
megin	aa	megin
)	)	)
og	c	og
umferðarþyngstu	lkfnvf	umferðarþungur
vegirnir	nkfng	vegur
.	.	.
Þjónustuflokkur	nken	þjónustuflokkur
2	ta	2
:	:	:
Hringvegurinn	nkeng	hringvegur
frá	aþ	frá
Vík	nveþ-s	Vík
austur	aa	austur
til	ae	til
Norðausturvegar	nkee-s	Norðausturvegur
(	(	(
vestan	aa	vestan
megin	aa	megin
)	)	)
,	,	,
mikilvægir	lkfnsf	mikilvægur
vegir	nkfn	vegur
sem	ct	sem
tengjast	sfm3fn	tengja
hringveginum	nkeþg	hringvegur
og	c	og
umferðarþungir	lkfnsf	umferðarþungur
vegir	nkfn	vegur
.	.	.
Þjónustuflokkur	nken	þjónustuflokkur
3	ta	3
:	:	:
Vegir	nkfn	vegur
sem	ct	sem
eru	sfg3fn	vera
tvíbreiðir	lkfnsf	tvíbreiður
og	c	og
vegir	nkfn	vegur
sem	ct	sem
koma	sfg3fn	koma
í	aþ	í
framhaldi	nheþ	framhald
af	aþ	af
vegum	nkfþ	vegur
í	aþ	í
þjónustuflokki	nkeþ	þjónustuflokkur
2	ta	2
.	.	.
Þjónustuflokkur	nken	þjónustuflokkur
4	ta	4
:	:	:
Aðrir	fokfn	annar
stofn-	nkfn	stofnvegur
og	c	og
tengivegir	nkfn	tengivegur
Helstu	lhfnve	heldri
þjónustuverkefni	nhfn	þjónustuverkefni
eru	sfg3fn	vera
:	:	:
Afvötnun	nven	afvötnun
,	,	,
hreinsun	nven	hreinsun
vegsvæðis	nhee	vegsvæði
,	,	,
lýsing	nven	lýsing
,	,	,
rykbinding	nven	rykbinding
,	,	,
viðhald	nhen	viðhald
kantstika	nvfe	kantstika
,	,	,
viðhald	nhen	viðhald
leiðara	nkee	leiðari
,	,	,
viðhald	nhen	viðhald
vegaxla	nvfe	vegöxl
,	,	,
viðgerð	nven	viðgerð
bundinna	lhfesf	bundinn
slitlaga	nhfe	slitlag
,	,	,
viðgerð	nven	viðgerð
malarvega	nkfe	malarvegur
,	,	,
viðgerðir	nvfn	viðgerð
á	aþ	á
brúm	nvfþ	brú
,	,	,
viðgerðir	nvfn	viðgerð
á	aþ	á
ristarhliðum	nhfþ	ristarhlið
,	,	,
vegheflun	nven	vegheflun
,	,	,
yfirborðsmerkingar	nvfn	yfirborðsmerking
,	,	,
þjónusta	nven	þjónusta
jarðganga	nhfe	jarðgöng
o.fl.	as	o.fl.
Færð	nven	færð
Á	aþ	á
Suður-	nheþ-s	Suðurland
og	c	og
Suðvesturlandi	nheþ-s	Suðvesturland
er	sfg3en	vera
hálka	nven	hálka
eða	c	eða
hálkublettir	nkfn	hálkublettur
.	.	.
Á	aþ	á
Vesturlandi	nheþ-s	Vesturland
,	,	,
Vestfjörðum	nkfþ-s	Vestfirðir
og	c	og
Norðvesturlandi	nheþ-s	Norðvesturland
er	sfg3en	vera
hálka	nven	hálka
eða	c	eða
hálkublettir	nkfn	hálkublettur
.	.	.
Á	aþ	á
Norðaustur-	nheþ-s	Norðausturland
,	,	,
Suðaustur-	nheþ-s	Suðausturland
og	c	og
Austurlandi	nheþ-s	Austurland
er	sfg3en	vera
hálka	nven	hálka
,	,	,
snjóþekja	nven	snjóþekja
og	c	og
éljagangur	nken	éljagangur
.	.	.
Þungfært	lhensf	þungfær
og	c	og
óveður	nhen	óveður
er	sfg3en	vera
á	aþ	á
Breiðdalsheiði	nveþ-s	Breiðdalsheiði
og	c	og
ófært	lhensf	ófær
um	ao	um
Öxi	nveo-s	Öxi
.	.	.
11.01.2007	ta	11.01.2007
kl.	as	kl.
07:17	ta	07:17
Færð	nven	færð
Á	aþ	á
Suður-	nheþ-s	Suðurland
og	c	og
Suðvesturlandi	nheþ-s	Suðvesturland
er	sfg3en	vera
hálka	nven	hálka
eða	c	eða
hálkublettir	nkfn	hálkublettur
.	.	.
Á	aþ	á
Vesturlandi	nheþ-s	Vesturland
,	,	,
Vestfjörðum	nkfþ-s	Vestfirðir
og	c	og
Norðvesturlandi	nheþ-s	Norðvesturland
er	sfg3en	vera
hálka	nven	hálka
eða	c	eða
hálkublettir	nkfn	hálkublettur
.	.	.
Á	aþ	á
Norðaustur-	nheþ-s	Norðausturland
og	c	og
Austurlandi	nheþ-s	Austurland
er	sfg3en	vera
hálka	nven	hálka
,	,	,
snjóþekja	nven	snjóþekja
og	c	og
éljagangur	nken	éljagangur
.	.	.
10.01.2007	ta	10.01.2007
kl.	as	kl.
16:48	ta	16:48
Færð	nven	færð
Á	aþ	á
Suðurlandi	nheþ-s	Suðurland
er	sfg3en	vera
hálka	nven	hálka
eða	c	eða
snjóþekja	nven	snjóþekja
.	.	.
Á	aþ	á
Vesturlandi	nheþ-s	Vesturland
og	c	og
á	aþ	á
Vestfjörðum	nkfþ-s	Vestfirðir
er	sfg3en	vera
hálka	nven	hálka
eða	c	eða
hálkublettir	nkfn	hálkublettur
.	.	.
Á	aþ	á
Norðurlandi	nheþ-s	Norðurland
vestra	lheþvm	vestri
er	sfg3en	vera
hálka	nven	hálka
og	c	og
hálkublettir	nkfn	hálkublettur
.	.	.
Á	aþ	á
Norðausturlandi	nheþ-s	Norðausturland
er	sfg3en	vera
hálka	nven	hálka
,	,	,
snjóþekja	nven	snjóþekja
og	c	og
snjókoma	nven	snjókoma
,	,	,
éljagangur	nken	éljagangur
er	sfg3en	vera
með	aþ	með
ströndinni	nveþg	strönd
.	.	.
Á	aþ	á
Austur	nheþ-s	Austur
og	c	og
Suðausturlandi	nheþ-s	Suðausturland
er	sfg3en	vera
hálka	nven	hálka
og	c	og
snjóþekja	nven	snjóþekja
.	.	.
10.01.2007	ta	10.01.2007
kl.	as	kl.
11:42	ta	11:42
Færð	nven	færð
Á	aþ	á
Suðurlandi	nheþ-s	Suðurland
er	sfg3en	vera
víða	aa	víða
hálka	nven	hálka
eða	c	eða
snjóþekja	nven	snjóþekja
.	.	.
Á	aþ	á
Vesturlandi	nheþ-s	Vesturland
og	c	og
á	aþ	á
Vestfjörðum	nkfþ-s	Vestfirðir
er	sfg3en	vera
hálka	nven	hálka
eða	c	eða
hálkublettir	nkfn	hálkublettur
.	.	.
Á	aþ	á
Norðurlandi	nheþ-s	Norðurland
er	sfg3en	vera
hálka	nven	hálka
og	c	og
skafrenningur	nken	skafrenningur
er	sfg3en	vera
með	aþ	með
Norðausturströndinni	nveþgs	Norðausturströnd
.	.	.
Á	aþ	á
Austurlandi	nheþ-s	Austurland
er	sfg3en	vera
hálka	nven	hálka
eða	c	eða
hálkublettir	nkfn	hálkublettur
.	.	.
Á	aþ	á
Suðausturlandi	nheþ-s	Suðausturland
eru	sfg3fn	vera
hálkublettir	nkfn	hálkublettur
,	,	,
snjóþekja	nven	snjóþekja
og	c	og
éljagangur	nken	éljagangur
.	.	.
10.01.2007	ta	10.01.2007
kl.	as	kl.
09:24	ta	09:24
Færð	nven	færð
Á	aþ	á
Suðurlandi	nheþ-s	Suðurland
er	sfg3en	vera
hálka	nven	hálka
,	,	,
snjóþekja	nven	snjóþekja
,	,	,
éljagangur	nken	éljagangur
og	c	og
skafrenningur	nken	skafrenningur
.	.	.
Á	aþ	á
Vesturlandi	nheþ-s	Vesturland
og	c	og
á	aþ	á
Vestfjörðum	nkfþ-s	Vestfirðir
er	sfg3en	vera
hálka	nven	hálka
eða	c	eða
hálkublettir	nkfn	hálkublettur
.	.	.
Á	aþ	á
Norðurlandi	nheþ-s	Norðurland
er	sfg3en	vera
hálka	nven	hálka
og	c	og
skafrenningur	nken	skafrenningur
er	sfg3en	vera
með	aþ	með
Norðausturströndinni	nveþgs	Norðausturströnd
.	.	.
Á	aþ	á
Austurlandi	nheþ-s	Austurland
er	sfg3en	vera
hálka	nven	hálka
eða	c	eða
hálkublettir	nkfn	hálkublettur
.	.	.
Á	aþ	á
Suðausturlandi	nheþ-s	Suðausturland
eru	sfg3fn	vera
hálkublettir	nkfn	hálkublettur
,	,	,
snjóþekja	nven	snjóþekja
og	c	og
éljagangur	nken	éljagangur
.	.	.
10.01.2007	ta	10.01.2007
kl.	as	kl.
07:20	ta	07:20
Færð	nven	færð
Á	aþ	á
Suðurlandi	nheþ-s	Suðurland
er	sfg3en	vera
hálka	nven	hálka
,	,	,
snjóþekja	nven	snjóþekja
,	,	,
éljagangur	nken	éljagangur
og	c	og
skafrenningur	nken	skafrenningur
.	.	.
Á	aþ	á
Vesturlandi	nheþ-s	Vesturland
og	c	og
á	aþ	á
Vestfjörðum	nkfþ-s	Vestfirðir
er	sfg3en	vera
hálka	nven	hálka
eða	c	eða
hálkublettir	nkfn	hálkublettur
.	.	.
Á	aþ	á
Norðurlandi	nheþ-s	Norðurland
er	sfg3en	vera
hálka	nven	hálka
og	c	og
skafrenningur	nken	skafrenningur
er	sfg3en	vera
með	aþ	með
Norðausturströndinni	nveþgs	Norðausturströnd
.	.	.
Á	aþ	á
Austurlandi	nheþ-s	Austurland
er	sfg3en	vera
hálka	nven	hálka
eða	c	eða
hálkublettir	nkfn	hálkublettur
.	.	.
Á	aþ	á
Suðausturlandi	nheþ-s	Suðausturland
eru	sfg3fn	vera
víða	aa	víða
hálkublettir	nkfn	hálkublettur
.	.	.
09.01.2007	ta	09.01.2007
kl.	as	kl.
20:55	ta	20:55
Færð	nven	færð
Á	aþ	á
Suðurlandi	nheþ-s	Suðurland
er	sfg3en	vera
hálka	nven	hálka
eða	c	eða
hálkublettir	nkfn	hálkublettur
.	.	.
Á	aþ	á
Vesturlandi	nheþ-s	Vesturland
eru	sfg3fn	vera
hálkublettir	nkfn	hálkublettur
,	,	,
hálaka	x	hálka
og	c	og
éljagangur	nken	éljagangur
,	,	,
á	aþ	á
Fróðárheiði	nveþ-s	Fróðárheiði
er	sfg3en	vera
hálka	nven	hálka
og	c	og
skafrenningur	nken	skafrenningur
.	.	.
Á	aþ	á
Vestfjörðum	nkfþ-s	Vestfirðir
eru	sfg3fn	vera
hálkublettir	nkfn	hálkublettur
og	c	og
hálka	nven	hálka
víðast	aae	víða
hvar	aa	hvar
,	,	,
hálka	nven	hálka
og	c	og
skafrenningur	nken	skafrenningur
á	aþ	á
Steingrímsfjarðarheið	x	Steingrímsfjarðarheið
og	c	og
hálka	nven	hálka
og	c	og
éljagangur	nken	éljagangur
á	aþ	á
Ströndum	nvfþ-s	Strönd
.	.	.
Á	aþ	á
Norðurlandi	nheþ-s	Norðurland
er	sfg3en	vera
hálka	nven	hálka
og	c	og
éljagangur	nken	éljagangur
víðast	aae	víða
hvar	aa	hvar
.	.	.
Ófært	lhensf	ófær
er	sfg3en	vera
um	ao	um
Lágheiði	nveo-s	Lágheiði
.	.	.
Á	aþ	á
Austurlandi	nheþ-s	Austurland
eru	sfg3fn	vera
hálkublettir	nkfn	hálkublettur
,	,	,
hálka	nven	hálka
og	c	og
éljagangur	nken	éljagangur
,	,	,
þungfært	lhensf	þungfær
á	aþ	á
Breiðdalsheiði	nveþ-s	Breiðdalsheiði
og	c	og
hálka	nven	hálka
og	c	og
skafrenningur	nken	skafrenningur
á	aþ	á
Öxi	nveþ-s	Öxi
.	.	.
Á	aþ	á
Suðausturlandi	nheþ-s	Suðausturland
eru	sfg3fn	vera
víða	aa	víða
hálkublettir	nkfn	hálkublettur
eða	c	eða
hálka	nven	hálka
.	.	.
09.01.2007	ta	09.01.2007
kl.	as	kl.
17:15	ta	17:15
Færð	nven	færð
Hálka	nven	hálka
eða	c	eða
hálkublettir	nkfn	hálkublettur
eru	sfg3fn	vera
víða	aa	víða
á	aþ	á
Suður-	nheþ-s	Suðurland
og	c	og
Vesturlandi	nheþ-s	Vesturland
.	.	.
Á	aþ	á
Vestfjörðum	nkfþ-s	Vestfirðir
eru	sfg3fn	vera
hálkublettir	nkfn	hálkublettur
og	c	og
hálka	nven	hálka
víðast	aae	víða
hvar	aa	hvar
,	,	,
hálka	nven	hálka
og	c	og
skafrenningur	nken	skafrenningur
á	aþ	á
Steingrímsfjarðarheið	x	Steingrímsfjarðarheið
og	c	og
hálka	nven	hálka
og	c	og
éljagangur	nken	éljagangur
á	aþ	á
Ströndum	nvfþ-s	Strönd
.	.	.
Á	aþ	á
Norðurlandi	nheþ-s	Norðurland
er	sfg3en	vera
hálka	nven	hálka
og	c	og
éljagangur	nken	éljagangur
víðast	aae	víða
hvar	aa	hvar
.	.	.
Ófært	lhensf	ófær
er	sfg3en	vera
um	ao	um
Lágheiði	nveo-s	Lágheiði
.	.	.
Á	aþ	á
Austurlandi	nheþ-s	Austurland
eru	sfg3fn	vera
hálkublettir	nkfn	hálkublettur
og	c	og
hálka	nven	hálka
,	,	,
þungfært	lhensf	þungfær
á	aþ	á
Breiðdalsheiði	nveþ-s	Breiðdalsheiði
.	.	.
Á	aþ	á
Suðausturlandi	nheþ-s	Suðausturland
eru	sfg3fn	vera
víða	aa	víða
hálkublettir	nkfn	hálkublettur
eða	c	eða
hálka	nven	hálka
.	.	.
09.01.2007	ta	09.01.2007
kl.	as	kl.
14:43	ta	14:43
Færð	nven	færð
Hálka	nven	hálka
eða	c	eða
hálkublettir	nkfn	hálkublettur
eru	sfg3fn	vera
víða	aa	víða
á	aþ	á
Suður-	nheþ-s	Suðurland
og	c	og
Vesturlandi	nheþ-s	Vesturland
.	.	.
Hálka	nven	hálka
og	c	og
éljagangur	nken	éljagangur
er	sfg3en	vera
á	aþ	á
Holtavörðuheiði	nveþ-s	Holtavörðuheiði
.	.	.
Á	aþ	á
Vestfjörðum	nkfþ-s	Vestfirðir
eru	sfg3fn	vera
hálkublettir	nkfn	hálkublettur
og	c	og
hálka	nven	hálka
víðast	aae	víða
hvar	aa	hvar
,	,	,
hálka	nven	hálka
og	c	og
skafrenningur	nken	skafrenningur
á	aþ	á
Steingrímsfjarðarheið	x	Steingrímsfjarðarheið
og	c	og
hálka	nven	hálka
og	c	og
éljagangur	nken	éljagangur
á	aþ	á
Ströndum	nvfþ-s	Strönd
.	.	.
Á	aþ	á
Norðurlandi	nheþ-s	Norðurland
er	sfg3en	vera
hálka	nven	hálka
og	c	og
éljagangur	nken	éljagangur
víðast	aae	víða
hvar	aa	hvar
.	.	.
Ófært	lhensf	ófær
er	sfg3en	vera
um	ao	um
Lágheiði	nveo-s	Lágheiði
.	.	.
Á	aþ	á
Austurlandi	nheþ-s	Austurland
eru	sfg3fn	vera
hálkublettir	nkfn	hálkublettur
og	c	og
hálka	nven	hálka
,	,	,
Ófært	lhensf	ófær
er	sfg3en	vera
um	ao	um
Öxi	nveo-s	Öxi
og	c	og
þungfært	lhensf	þungfær
á	aþ	á
Breiðdalsheiði	nveþ-s	Breiðdalsheiði
.	.	.
Á	aþ	á
Suðausturlandi	nheþ-s	Suðausturland
eru	sfg3fn	vera
víða	aa	víða
hálkublettir	nkfn	hálkublettur
eða	c	eða
hálka	nven	hálka
.	.	.
09.01.2007	ta	09.01.2007
kl.	as	kl.
08:57	ta	08:57
Færð	nven	færð
Hálka	nven	hálka
eða	c	eða
hálkublettir	nkfn	hálkublettur
eru	sfg3fn	vera
víða	aa	víða
á	aþ	á
Suður-	nheþ-s	Suðurland
og	c	og
Vesturlandi	nheþ-s	Vesturland
.	.	.
Á	aþ	á
Vestfjörðum	nkfþ-s	Vestfirðir
er	sfg3en	vera
ófært	lhensf	ófær
um	ao	um
Hrafseyrar-	nveo	Hrafnseyrarheiði
og	c	og
Dynjandisheiði	nveo-s	Dynjandisheiði
.	.	.
Að	aþ	að
öðru	foheþ	annar
leyti	nheþ	leyti
er	sfg3en	vera
víðast	aae	víða
hvar	aa	hvar
hálka	nven	hálka
eða	c	eða
snjóþekja	nven	snjóþekja
.	.	.
Hálka	nven	hálka
,	,	,
snjóþekja	nven	snjóþekja
og	c	og
éljagangur	nken	éljagangur
víða	aa	víða
á	aþ	á
Norður-	nheþ-s	Norðurland
og	c	og
Austurlandi	nheþ-s	Austurland
.	.	.
Ófært	lhensf	ófær
er	sfg3en	vera
um	ao	um
Lágheiði	nveo-s	Lágheiði
og	c	og
Öxi	nveo-s	Öxi
og	c	og
þungfært	lhensf	þungfær
á	aþ	á
Breiðdalsheiði	nveþ-s	Breiðdalsheiði
.	.	.
Á	aþ	á
Suðausturlandi	nheþ-s	Suðausturland
eru	sfg3fn	vera
víða	aa	víða
hákublettir	nkfn	hákublettur
eða	c	eða
hálka	nven	hálka
.	.	.
Meginmarkmið	nhen	meginmarkmið
Umferðareftirlits	nhee-s	Umferðareftirlit
er	sfg3en	vera
að	cn	að
veita	sng	veita
góða	lveosf	góður
þjónustu	nveo	þjónusta
með	aþ	með
lipru	lheþsf	lipur
og	c	og
réttlátu	lheþsf	réttlátur
umferðareftirliti	nheþ	umferðareftirlit
.	.	.
Verkefni	nhfn	verkefni
Umferðareftirlits	nhee-s	Umferðareftirlit
:	:	:
Að	cn	að
hafa	sng	hafa
eftirlit	nheo	eftirlit
með	aþ	með
stærð	nveþ	stærð
,	,	,
heildarþyngd	nveþ	heildarþyngd
og	c	og
ásþunga	nkeþ	ásþungi
ökutækja	nhfe	ökutæki
,	,	,
hleðslu	nveþ	hleðsla
,	,	,
frágangi	nkeþ	frágangur
og	c	og
merkingu	nveþ	merking
farms	nkee	farmur
,	,	,
ökumælum	nkfþ	ökumælir
,	,	,
ökuritum	nkfþ	ökuriti
,	,	,
olíugjaldi	nheþ	olíugjald
og	c	og
kílómetragjaldi	nheþ	kílómetragjald
,	,	,
leyfisskyldri	lveþsf	leyfisskyldur
starfsemi	nveþ	starfsemi
sem	ct	sem
varðar	sfg3en	varða
fólksflutninga	nkfo	fólksflutningur
og	c	og
farmflutninga	nkfo	farmflutningur
á	aþ	á
landi	nheþ	land
,	,	,
akstri	nkeþ	akstur
leigubíla	nkfe	leigubíll
og	c	og
aksturs-	nkeþ	aksturstími
og	c	og
hvíldartíma	nkeþ	hvíldartími
ökumanna	nkfe	ökumaður
.	.	.
Starfsmarkmið	nhfn	starfsmarkmið
:	:	:
að	cn	að
fyrirbyggja	sng	fyrirbyggja
og	c	og
fækka	sng	fækka
brotum	nhfþ	brot
með	ao	með
það	fpheo	það
fyrir	aþ	fyrir
augum	nhfþ	auga
að	cn	að
tryggja	sng	tryggja
á	ao	á
þann	fakeo	sá
hátt	nkeo	háttur
aukið	lheosf	aukinn
umferðaröryggi	nheo	umferðaröryggi
og	c	og
bæta	sng	bæta
samkeppnistöðu	nveo	samkeppnistaða
aðila	nkfe	aðili
.	.	.
að	cn	að
sinna	sng	sinna
eftirliti	nheþ	eftirlit
með	aþ	með
þeim	fakeþ	sá
hætti	nkeþ	háttur
að	c	að
það	fphen	það
valdi	svg3en	valda
vegfarendum	nkfþ	vegfarandi
sem	ct	sem
minnstri	lveþse	lítill
truflun	nveþ	truflun
.	.	.
að	cn	að
hafa	sng	hafa
gott	lheosf	góður
samstarf	nheo	samstarf
við	ao	við
alla	fokfo	allur
þá	fakfo	sá
aðila	nkfo	aðili
sem	ct	sem
undir	ao	undir
eftirlit	nheo	eftirlit
þetta	faheo	þessi
falla	sfg3fn	falla
.	.	.
Vegagerðin	nvengs	Vegagerð
gerir	sfg3en	gera
út	aa	út
til	ae	til
verkefnisins	nheeg	verkefni
fjóra	tfkfo	fjórir
eftirlitsbíla	nkfo	eftirlitsbíll
merkta	lkfosf	merktur
«	«	«
Umferðareftirlit	nhen	umferðareftirlit
»	»	»
og	c	og
er	sfg3en	vera
þeir	fpkfn	hann
útbúnir	lkfnsf	útbúinn
þannig	aa	þannig
að	c	að
þeir	fpkfn	hann
geti	svg3fn	geta
sinnt	ssg	sinna
eftirlitsstörfum	nhfþ	eftirlitsstarf
Vegagerðarinnar	nveegs	Vegagerð
sbr.	as	sbr.
skilgreind	lhfosf	skilgreindur
markmið	nhfo	markmið
.	.	.
Bifreiðarnar	nvfng	bifreið
eru	sfg3fn	vera
mannaðar	sþgvfn	manna
2	ta	2
eftirlitsmönnum	nkfþ	eftirlitsmaður
.	.	.
Sjá	sbg2en	sjá
nánar	aam	náið
:	:	:
Lög	nhfo	lag
og	c	og
reglur	nvfo	regla
sem	ct	sem
varða	sfg3fn	varða
starfsemi	nveo	starfsemi
Umferðareftirlits	nhee-s	Umferðareftirlit
Heimildir	nvfo	heimild
Umferðareftirlits	nhee-s	Umferðareftirlit
Vegagerðarinar	x	Vegagerðarin
til	ae	til
eftirlitsaðgerða	nvfe	eftirlitsaðgerð
Vegagerðin	nvengs	Vegagerð
hefur	sfg3en	hafa
sett	ssg	setja
upp	aa	upp
umferðargreina	nkfo	umferðargreinir
á	aþ	á
höfuðborgarsvæðinu	nheþg	höfuðborgarsvæði
og	c	og
á	aþ	á
leiðum	nvfþ	leið
út	aa	út
frá	aþ	frá
Reykjavík	nveþ-s	Reykjavík
,	,	,
auk	ae	auk
nokkurra	fokfe	nokkur
annarra	fokfe	annar
staða	nkfe	staður
á	aþ	á
landinu	nheþg	land
.	.	.
Þessir	fakfn	þessi
umferðargreinar	nkfn	umferðargreinir
mæla	sfg3fn	mæla
m.a.	as	m.a.
hraða	nkfo	hraði
ökutækja	nhfe	ökutæki
og	c	og
bil	nheo	bil
milli	ae	milli
bíla	nkfe	bíll
.	.	.
Hér	aa	hér
má	sfg3en	mega
sjá	sng	sjá
stólparit	nheo	stólparit
með	aþ	með
upplýsingum	nvfþ	upplýsing
frá	aþ	frá
þessum	fakfþ	þessi
umferðargreinum	nkfþ	umferðargreinir
sem	ct	sem
sýna	sfg3fn	sýna
hraða	nkeo	hraði
ökutækja	nhfe	ökutæki
og	c	og
bil	nheo	bil
milli	ae	milli
bíla	nkfe	bíll
.	.	.
Umferðar-	nhfn	umferðarmál
og	c	og
umferðaröryggismál	nhfn	umferðaröryggismál
eru	sfg3fn	vera
veigamikill	lkensf	veigamikill
þáttur	nken	þáttur
í	aþ	í
starfsemi	nveþ	starfsemi
Vegagerðarinnar	nveegs	Vegagerð
.	.	.
Aðkoma	nven	aðkoma
Vegagerðarinnar	nveegs	Vegagerð
að	aþ	að
öryggi	nheþ	öryggi
á	aþ	á
vegum	nkfþ	vegur
takmarkast	sfm3en	takmarka
við	ao	við
rekstur	nkeo	rekstur
og	c	og
uppbyggingu	nveo	uppbygging
vegakerfisins	nheeg	vegakerfi
,	,	,
þ.m.t.	as	þ.m.t.
rekstur	nkeo	rekstur
leiðsögu-	nhfe	leiðsögukerfi
og	c	og
upplýsingakerfa	nhfe	upplýsingakerfi
um	ao	um
færð	nveo	færð
,	,	,
veður	nheo	veður
og	c	og
ástand	nheo	ástand
vega	nkfe	vegur
.	.	.
Vegagerðin	nvengs	Vegagerð
fær	sfg3en	fá
upplýsingar	nvfo	upplýsing
um	ao	um
umferðarslys	nhfo	umferðarslys
frá	aþ	frá
Umferðarstofu	nveþ-s	Umferðarstofa
og	c	og
vinnur	sfg3en	vinna
að	aþ	að
gerð	nveþ	gerð
slysakorta	nhfe	slysakort
á	aþ	á
grundvelli	nkeþ	grundvöllur
þeirra	fahfe	sá
gagna	nhfe	gagn
.	.	.
Slysakort	nhfn	slysakort
gera	sfg3fn	gera
kleift	lheosf	kleifur
að	cn	að
finna	sng	finna
hættulega	lkfosf	hættulegur
staði	nkfo	staður
á	aþ	á
vegakerfinu	nheþg	vegakerfi
.	.	.
Jafnframt	aa	jafnframt
reiknar	sfg3en	reikna
Vegagerðin	nvengs	Vegagerð
út	aa	út
slysatíðni	nveo	slysatíðni
á	aþ	á
þjóðvegum	nkfþ	þjóðvegur
þ.e.	as	þ.e.
fjölda	nkeo	fjöldi
slysa	nhfe	slys
á	ao	á
milljón	nveo	milljón
ekinna	lkfesf	ekinn
km	as	km
.	.	.
Stefna	nven	stefna
Vegagerðarinnar	nveegs	Vegagerð
í	aþ	í
umferðaröryggismálum	nhfþ	umferðaröryggismál
Vegagerðin	nvengs	Vegagerð
hefur	sfg3en	hafa
ákveðið	ssg	ákveða
að	cn	að
fylgja	sng	fylgja
eftir	aa	eftir
mótaðri	lveþsf	mótaður
stefnu	nveþ	stefna
í	aþ	í
umferðaröryggismálum	nhfþ	umferðaröryggismál
sem	ct	sem
miði	svg3en	miða
að	aþ	að
öruggri	lveþsf	öruggur
umferð	nveþ	umferð
á	aþ	á
þjóðvegum	nkfþ	þjóðvegur
landsins	nheeg	land
fyrir	ao	fyrir
alla	fokfo	allur
vegfarendur	nkfo	vegfarandi
.	.	.
Við	ao	við
stefnumótun	nveo	stefnumótun
sína	feveo	sinn
tekur	sfg3en	taka
Vegagerðin	nvengs	Vegagerð
mið	nheo	mið
af	aþ	af
því	fpheþ	það
að	c	að
Ísland	nhen-s	Ísland
verði	svg3en	verða
áfram	aa	áfram
í	aþ	í
hópi	nkeþ	hópur
hinna	gvfe	hinn
allra	fovfe	allur
bestu	lvfeve	góður
þjóða	nvfe	þjóð
að	aþ	að
því	faheþ	sá
er	ct	er
tekur	sfg3en	taka
til	ae	til
umferðaröryggis	nhee	umferðaröryggi
.	.	.
Vegagerðin	nvengs	Vegagerð
mun	sfg3en	munu
vinna	sng	vinna
að	aþ	að
því	fpheþ	það
bæði	c	bæði
ein	lvensf	einn
og	c	og
í	aþ	í
samvinnu	nveþ	samvinna
við	ao	við
aðra	fokfo	annar
að	c	að
þau	fahfn	sá
markmið	nhfn	markmið
náist	svm3fn	ná
sem	ct	sem
Alþingi	nhen-s	Alþingi
ákveður	sfg3en	ákveða
hverju	foheþ	hver
sinni	nheþ	sinn
.	.	.
Rannsóknir	nvfn	rannsókn
er	ct	er
varða	sfg3fn	varða
umferðaröryggi	nheo	umferðaröryggi
hafa	sfg3fn	hafa
verið	ssg	vera
stórefldar	sþgvfn	stórefla
.	.	.
Rannsóknarnefnd	nven	rannsóknarnefnd
umferðarslysa	nhfe	umferðarslys
hefur	sfg3en	hafa
nú	aa	nú
starfað	ssg	starfa
í	ao	í
nokkur	fohfo	nokkur
ár	nhfo	ár
en	c	en
verkefni	nhen	verkefni
hennar	fpvee	hún
er	sfg3en	vera
að	cn	að
gera	sng	gera
úttekt	nveo	úttekt
á	aþ	á
alvarlegustu	lhfþve	alvarlegur
umferðarslysunum	nhfþg	umferðarslys
sem	ct	sem
verða	sfg3fn	verða
á	aþ	á
landinu	nheþg	land
.	.	.
Rannsóknir	nvfn	rannsókn
á	aþ	á
sviði	nheþ	svið
umferðaröryggismála	nhfe	umferðaröryggismál
hafa	sfg3fn	hafa
verið	ssg	vera
auknar	sþgvfn	auka
verulega	aa	verulega
.	.	.
Vegagerðin	nvengs	Vegagerð
hefur	sfg3en	hafa
ásamt	aþ	ásamt
fleiri	lkfþvm	margur
aðilum	nkfþ	aðili
komið	ssg	koma
á	ao	á
fót	nkeo	fótur
Rannsóknarráði	nheþ-s	Rannsóknarráð
umferðaröryggismála	nhfe	umferðaröryggismál
(	(	(
RANNUM	nxeþ-s	RANNUM
)	)	)
.	.	.
Umferðargreinar	nkfn	umferðargreinir
og	c	og
umferðarteljarar	nkfn	umferðarteljari
Vegagerðin	nvengs	Vegagerð
hefur	sfg3en	hafa
sett	ssg	setja
upp	aa	upp
umferðargreina	nkfo	umferðargreinir
víða	aa	víða
um	ao	um
land	nheo	land
sem	ct	sem
mæla	sfg3fn	mæla
m.a.	as	m.a.
hraða	nkeo	hraði
ökutækja	nhfe	ökutæki
og	c	og
bil	nheo	bil
milli	ae	milli
